N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP final_t init_energy tot_num_tap_paths_tol_1e-2 tot_num_tap_paths_tol_1e-3 tot_num_tap_paths_tol_1e-4 tot_num_tap_paths_tol_1e-5 tot_num_tap_paths_tol_1e-6 tot_num_tap_paths_tol_1e-9
416 157270 4.394230769230769 2.0 3218 8 5.26201348814e+09 2.0132e+04 5.34603614200e+09 7.211827e+09 6.3841e-01 7.59469e-01 1.24721e+01 8.9792e+03 1.1862e+01 2.0410e+03 2.1610e+03 2.1460e+03 1.9130e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103319 0 0.003304159937895049 4.9097029871198234 67.61472732128176 3528.269588770591 0.4772747504291982 0.46462771030711514 0.46087620016532077 0.45449863292427034 0.2532841609970115 6.19854e-01 3217 7.21182717100e+09 420929 503170 537123 551749 559275 578997
416 43638 4.394230769230769 2.0 8136 6 4.06650129264e+08 4.7319e+02 4.23406196000e+08 5.586430e+08 6.3928e-01 6.83349e-01 1.24805e+01 9.0371e+03 1.1871e+01 5.6676e+02 6.0061e+02 5.9587e+02 5.8181e-07 2.0000e+00 Anaheim_gamma2_3rdtry 38617 0 2.2388645433215317e-06 0.06393228509625044 2.506466116287313 79.52866342671179 0.39557266602502406 0.38241899262111007 0.3777441679270361 0.3732755854988771 0.10353361748934414 6.17689e-01 8135 5.58643034000e+08 151606 184460 200682 206099 208531 211741
416 157270 4.394230769230769 2.0 3218 7 5.26812228173e+09 2.0410e+04 5.35148363400e+09 7.211181e+09 6.3926e-01 7.60139e-01 1.24808e+01 9.1142e+03 1.1863e+01 2.0412e+03 2.1621e+03 2.1476e+03 1.9371e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103351 0 0.0039007132529831914 5.513221844893241 38.48005681265162 3073.591655191432 0.48481592166338144 0.4656387104978699 0.46094614357474406 0.4536084440770649 0.2521396324791759 6.20544e-01 3217 7.21118141300e+09 418336 501246 537693 552170 562022 582149
416 66905 4.394230769230769 2.0 5994 9 9.52019582649e+08 1.5952e+03 9.79788935000e+08 1.304610e+09 6.5076e-01 7.05520e-01 1.24524e+01 9.1292e+03 1.1859e+01 8.6811e+02 9.1897e+02 9.1152e+02 8.3781e-07 2.0000e+00 Anaheim_gamma2_3rdtry 55375 0 3.2753210591099764e-05 0.3753948958880365 4.362165848846057 253.75337816022824 0.4167551005156565 0.40246618339436513 0.39810178611464014 0.3925117704207458 0.13720947612286077 6.22447e-01 5993 1.30461000900e+09 217894 262188 282045 287846 292688 299771
416 102578 4.394230769230769 2.0 4398 7 2.24230452828e+09 5.9827e+03 2.29489893200e+09 3.075918e+09 6.3907e-01 7.29453e-01 1.24844e+01 9.2274e+03 1.1867e+01 1.3318e+03 1.4110e+03 1.4011e+03 1.3340e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77437 0 0.00016197358562238963 0.755715191904397 13.999447271517859 999.4809186871449 0.44651874670982084 0.433172805084911 0.42651445729103704 0.4212989139971534 0.18573183333658289 6.19971e-01 4397 3.07591775500e+09 309047 372402 399205 409347 414172 425149
416 157270 4.394230769230769 2.0 3218 5 5.26967551620e+09 2.0783e+04 5.34373206200e+09 7.216645e+09 6.4144e-01 7.60868e-01 1.24836e+01 9.3442e+03 1.1873e+01 2.0429e+03 2.1626e+03 2.1480e+03 1.9719e-06 2.0000e+00 Anaheim_gamma2_3rdtry 103186 0 0.005119741906063463 2.6251210576066675 42.00711696141977 3135.3212486960383 0.4877599033509252 0.4671711070134164 0.4635912761492974 0.45644433140459084 0.2535003497170471 6.22747e-01 3217 7.21664514000e+09 416873 499481 531958 544927 553952 573471
416 18564 4.394230769230769 2.0 14728 7 7.32248321934e+07 3.5331e+01 7.73928330000e+07 1.008318e+08 6.4577e-01 6.61792e-01 1.24521e+01 9.5277e+03 1.1850e+01 2.4068e+02 2.5499e+02 2.5291e+02 2.4125e-07 2.0000e+00 Anaheim_gamma2_3rdtry 17635 0 0 0.0033297206420637767 0.19230652269153678 8.234409216739296 0.3693169575522517 0.3643611290670114 0.3637147166558931 0.3609674639086404 0.062055591467356175 6.18048e-01 14727 1.00831753000e+08 69611 84225 91116 93200 93771 94967
416 241125 4.394230769230769 2.0 3000 8 1.23803660642e+10 5.9839e+04 1.24861919080e+10 1.694276e+10 6.3535e-01 7.97092e-01 1.24931e+01 9.6737e+03 1.1867e+01 3.1308e+03 3.3149e+03 3.2958e+03 2.4167e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129981 0 0.007319864600499218 8.459456964862184 110.52946337092887 7810.698561551337 0.534656298600311 0.5160476931052359 0.5124022809745983 0.5083794712286158 0.3440082944530845 6.20278e-01 2999 1.69427590870e+10 534462 634313 674513 692117 705242 730095
416 102578 4.394230769230769 2.0 4398 5 2.23983966991e+09 5.5090e+03 2.28966801000e+09 3.065174e+09 6.4577e-01 7.29431e-01 1.24751e+01 9.7079e+03 1.1873e+01 1.3325e+03 1.4102e+03 1.4001e+03 1.2298e-06 2.0000e+00 Anaheim_gamma2_3rdtry 77333 0 0.00032424716402174806 0.6463035083145727 19.80185464060644 632.3547598306346 0.44914114137534367 0.431505780966679 0.42610501277076956 0.42125017060188347 0.18447425373861842 6.25235e-01 4397 3.06517443500e+09 309267 371176 399157 407295 411664 423936
416 241125 4.394230769230769 2.0 3000 6 1.24221588295e+10 5.6780e+04 1.25339030600e+10 1.701676e+10 6.3469e-01 7.97018e-01 1.25078e+01 1.0059e+04 1.1881e+01 3.1344e+03 3.3198e+03 3.2997e+03 2.2854e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129881 0 0.010004523025223772 8.1397511214012 82.1827113149149 5921.461395546242 0.5398818040435459 0.5206345256609642 0.5137957490927942 0.5089144634525661 0.34389217210990153 6.18902e-01 2999 1.70167587610e+10 533525 631697 673094 694667 706687 730351
416 241125 4.394230769230769 2.0 3000 9 1.23753172575e+10 5.7130e+04 1.24847419310e+10 1.693829e+10 6.3837e-01 7.97404e-01 1.24861e+01 1.0181e+04 1.1866e+01 3.1304e+03 3.3138e+03 3.2940e+03 2.3082e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129965 0 0.01306430666812882 11.39443290863542 120.06802360607011 6171.341714062708 0.5374390876101607 0.5163753240020736 0.5137957490927942 0.5086283048211508 0.34422809745982375 6.22404e-01 2999 1.69382855110e+10 536644 636892 680299 697190 708256 731176
416 241125 4.394230769230769 2.0 3000 7 1.23752213704e+10 5.6673e+04 1.24871541960e+10 1.694714e+10 6.3553e-01 7.97952e-01 1.24872e+01 1.0236e+04 1.1861e+01 3.1291e+03 3.3138e+03 3.2943e+03 2.2897e-06 2.0000e+00 Anaheim_gamma2_3rdtry 129958 0 0.014160521300738197 6.268198302493697 127.62207476913908 6346.788095481607 0.5412711249351996 0.5169891135303266 0.5129372731985484 0.5072721617418351 0.3431083462934163 6.20650e-01 2999 1.69471352280e+10 534310 632532 676561 694804 707642 732665
416 369688 4.394230769230769 2.0 3000 5 2.91168244285e+10 1.3087e+05 2.92630869770e+10 3.984721e+10 6.3452e-01 8.37206e-01 1.25030e+01 1.0476e+04 1.1872e+01 4.8021e+03 5.0841e+03 5.0571e+03 2.2473e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152321 0 0.020736966993922763 10.597139530243298 175.432853561488 9990.860759524996 0.6031031572569302 0.585647897686698 0.5812387743178031 0.5780252537274675 0.45376100928350394 6.21757e-01 2999 3.98472086380e+10 644363 749400 790673 809103 824572 853380
416 369688 4.394230769230769 2.0 3000 8 2.91210899393e+10 1.3183e+05 2.92501067810e+10 3.986489e+10 6.3193e-01 8.36461e-01 1.25067e+01 1.0613e+04 1.1871e+01 4.8013e+03 5.0836e+03 5.0586e+03 2.2634e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152484 0 0.015442257775318751 7.927869022151808 190.34495138815365 9418.332356238472 0.5974686762891952 0.5812522992361127 0.5780685334660579 0.5743762307675662 0.4521001493150981 6.20737e-01 2999 3.98648925110e+10 650400 757110 798291 820454 833603 860706
416 369688 4.394230769230769 2.0 3000 7 2.91005228618e+10 1.3382e+05 2.92367824620e+10 3.981701e+10 6.3398e-01 8.36993e-01 1.25003e+01 1.1264e+04 1.1865e+01 4.7991e+03 5.0822e+03 5.0560e+03 2.2992e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152462 0 0.01785266940727107 13.967974455198794 208.39039999223615 11260.109210256638 0.6018669797234425 0.5843170457250438 0.5782281275021098 0.5738622838718054 0.45207039449481723 6.21352e-01 2999 3.98170092170e+10 644689 751416 800957 823506 840637 872959
416 3131905 4.394230769230769 2.0 3000 8 2.08871252210e+12 9.1783e+06 2.08879188444e+12 2.860531e+12 6.2159e-01 9.71296e-01 1.25573e+01 1.1282e+04 1.1865e+01 4.0657e+04 4.3051e+04 4.3029e+04 2.1971e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.09756698857695774 90.89614263236325 1692.3055540381217 66868.83851640046 0.9042403904332986 0.9021700849802277 0.9017182832812617 0.9009819901944663 0.8917023345216409 6.20825e-01 2999 2.86053083477e+12 848239 899505 924663 945123 962316 993379
416 869010 4.394230769230769 2.0 3000 5 1.60836808720e+11 7.8892e+05 1.60971349398e+11 2.201069e+11 6.2678e-01 9.10868e-01 1.25307e+01 1.1373e+04 1.1868e+01 1.1284e+04 1.1947e+04 1.1914e+04 2.4525e-06 2.0000e+00 Anaheim_gamma2_3rdtry 171515 0 0.031090630996765234 35.66499796337086 342.9505523078501 27655.000058006466 0.7459407831900668 0.7366301883752776 0.7344955754249088 0.7318281722880059 0.6884385680256844 6.21903e-01 2999 2.20106928003e+11 770638 863933 899531 919383 938060 975949
416 3131905 4.394230769230769 2.0 3000 9 2.09051646743e+12 9.6166e+06 2.09058920467e+12 2.864355e+12 6.2148e-01 9.71160e-01 1.25622e+01 1.1379e+04 1.1869e+01 4.0672e+04 4.3067e+04 4.3045e+04 2.3000e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.10836293875381098 124.26399581162232 1794.5355964158591 87873.4719495073 0.9034651434191011 0.9017987454919609 0.9013558840386282 0.900560521471756 0.891179010857609 6.20897e-01 2999 2.86435508642e+12 848181 901816 924169 942791 963586 997966
416 2042744 4.394230769230769 2.0 3000 5 8.88645440226e+11 4.1226e+06 8.88732787253e+11 1.216724e+12 6.2234e-01 9.57475e-01 1.25539e+01 1.1398e+04 1.1868e+01 2.6523e+04 2.8082e+04 2.8057e+04 2.3196e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172639 0 0.1179124329325318 87.4654738724704 905.356158135195 63635.390690276305 0.8619127017384459 0.8589975053163783 0.8584878966723192 0.8574197256239646 0.8425867362723866 6.21175e-01 2999 1.21672442486e+12 826817 891910 919170 937316 955825 987660
416 566801 4.394230769230769 2.0 3000 7 6.84677639861e+10 3.0292e+05 6.86153944080e+10 9.379454e+10 6.2966e-01 8.75907e-01 1.25193e+01 1.1445e+04 1.1870e+01 7.3611e+03 7.7952e+03 7.7636e+03 2.2121e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166089 0 0.02723236387414725 27.076763367559572 263.41372060722784 13285.992845214985 0.6705351613705692 0.6601364500062632 0.6572024396569519 0.6535909428529589 0.5744820492553824 6.20707e-01 2999 9.37945366600e+10 728272 831306 873240 893782 911781 943994
416 566801 4.394230769230769 2.0 3000 5 6.84753872036e+10 3.1199e+05 6.86258175730e+10 9.371145e+10 6.3013e-01 8.76713e-01 1.25202e+01 1.1489e+04 1.1874e+01 7.3633e+03 7.7953e+03 7.7642e+03 2.2781e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166182 0 0.014799979825132656 20.25273614368389 260.38307584319745 14244.374447734594 0.6759109458169622 0.660122335705124 0.6579557904802568 0.6543354722380518 0.5741080202751936 6.21676e-01 2999 9.37114456320e+10 721895 826294 869907 892081 905543 938282
416 369688 4.394230769230769 2.0 3000 6 2.91774095902e+10 1.3214e+05 2.93148049570e+10 3.997196e+10 6.3487e-01 8.37351e-01 1.25135e+01 1.1679e+04 1.1881e+01 4.8055e+03 5.0886e+03 5.0614e+03 2.2643e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152290 0 0.014203243355233028 15.243424043245287 140.23805030626679 9692.226095235716 0.6012772932851486 0.585247560104737 0.5801486659020579 0.5757801172880915 0.4534093614074571 6.20841e-01 2999 3.99719555430e+10 645491 756476 800437 820910 833575 866122
416 1332354 4.394230769230769 2.0 3000 6 3.78729223518e+11 1.7112e+06 3.78842214162e+11 5.187223e+11 6.2343e-01 9.37401e-01 1.25536e+01 1.1721e+04 1.1875e+01 1.7311e+04 1.8330e+04 1.8300e+04 2.2591e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172560 0 0.04206632004733364 65.61480129370524 700.9179123234851 37801.85593164638 0.8084923376219834 0.8038006415712341 0.8031334014833895 0.8013921225139865 0.7792350981796129 6.20634e-01 2999 5.18722323624e+11 806280 881598 910520 931138 949219 989360
416 7362030 4.394230769230769 2.0 3000 4 1.15474865859e+13 5.0586e+07 1.15475486840e+13 1.581534e+13 6.2134e-01 9.86866e-01 1.25651e+01 1.1761e+04 1.1868e+01 9.5597e+04 1.0122e+05 1.0121e+05 2.1903e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.27181917433405267 222.75409735025013 3572.54012624005 200689.53532006007 0.9545105086504674 0.9537658770746655 0.9536051876995882 0.9532877480803529 0.9493158816250409 6.21099e-01 2999 1.58153423705e+13 868299 907851 932223 946892 964246 996648
416 7362030 4.394230769230769 2.0 3000 5 1.15457759405e+13 5.1154e+07 1.15458324737e+13 1.581129e+13 6.2065e-01 9.86882e-01 1.25645e+01 1.1971e+04 1.1868e+01 9.5596e+04 1.0122e+05 1.0120e+05 2.2152e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.3482086244025569 290.92716201305524 3967.5340946319716 166653.47898575506 0.9543400393641428 0.9533923387978588 0.9531974197334159 0.9527870709573311 0.9488813547350391 6.20465e-01 2999 1.58112935219e+13 873022 907993 927583 946655 966528 1003007
416 4801789 4.394230769230769 2.0 3000 4 4.91182449129e+12 2.2723e+07 4.91188544270e+12 6.727504e+12 6.2145e-01 9.80538e-01 1.25633e+01 1.1983e+04 1.1868e+01 6.2350e+04 6.6018e+04 6.6003e+04 2.3130e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.15304186180888973 170.56338564192072 2591.6128844096384 137642.1505416837 0.9331749062693092 0.932034081464221 0.9316925420921244 0.9312295896383619 0.9240397693443007 6.21118e-01 2999 6.72750362095e+12 866838 904231 928161 944993 960438 994809
416 11287354 4.394230769230769 2.0 3000 4 2.71472032765e+13 1.3359e+08 2.71472435864e+13 3.718228e+13 6.2083e-01 9.91301e-01 1.25665e+01 1.1994e+04 1.1869e+01 1.4658e+05 1.5520e+05 1.5519e+05 2.4604e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.4248025551281755 385.2567910423007 6897.021214705249 330506.3388400632 0.9692409753428483 0.968700104559492 0.9685152959675049 0.96835644562933 0.9656464216502822 6.20701e-01 2999 3.71822798253e+13 884348 915398 935108 953005 968933 999864
416 7362030 4.394230769230769 2.0 3000 8 1.15423841445e+13 5.2009e+07 1.15424354367e+13 1.581358e+13 6.2107e-01 9.86886e-01 1.25628e+01 1.1996e+04 1.1865e+01 9.5573e+04 1.0120e+05 1.0119e+05 2.2529e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.25025084217700766 253.03078677160622 2989.168407717525 154156.8906985711 0.954167260932107 0.9533164086535915 0.9531377894412275 0.9528623219410951 0.9488924929672929 6.20883e-01 2999 1.58135797154e+13 870399 909069 931259 949788 964831 1000382
416 369688 4.394230769230769 2.0 3000 4 2.91414748793e+10 1.2450e+05 2.92830404640e+10 3.992454e+10 6.3411e-01 8.36821e-01 1.25098e+01 1.2012e+04 1.1878e+01 4.8042e+03 5.0865e+03 5.0599e+03 2.1361e-06 2.0000e+00 Anaheim_gamma2_3rdtry 152367 0 0.018471374972058325 11.961221009673498 170.50430087765244 7830.898182144493 0.5982179567635412 0.5868056306939906 0.5812604141870983 0.5775113068317067 0.4542262664733505 6.22005e-01 2999 3.99245446850e+10 648333 751999 796639 813134 830191 858274
416 869010 4.394230769230769 2.0 3000 7 1.60932887441e+11 6.7141e+05 1.61081793221e+11 2.205553e+11 6.2616e-01 9.10066e-01 1.25334e+01 1.2026e+04 1.1869e+01 1.1285e+04 1.1950e+04 1.1916e+04 2.0859e-06 2.0000e+00 Anaheim_gamma2_3rdtry 171545 0 0.042192258127815956 32.167568778999 455.9550816610559 18151.561837380425 0.7462986616954925 0.7359869276533066 0.734291895375197 0.7317740877550316 0.6879690682500776 6.21074e-01 2999 2.20555291724e+11 773113 870147 910456 930649 947051 980199
416 1332354 4.394230769230769 2.0 3000 5 3.78078122517e+11 1.6139e+06 3.78200329258e+11 5.176152e+11 6.2379e-01 9.37431e-01 1.25435e+01 1.2074e+04 1.1869e+01 1.7301e+04 1.8317e+04 1.8285e+04 2.1343e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172565 0 0.04145116623098272 54.974371929476455 683.2898079291131 29519.961510637204 0.8081193136358655 0.8032309731497785 0.801919009512487 0.800530489644644 0.7779591610037573 6.21189e-01 2999 5.17615230970e+11 804680 882334 913268 931357 948511 983949
416 2042744 4.394230769230769 2.0 3000 8 8.88476368219e+11 4.1524e+06 8.88555156594e+11 1.217126e+12 6.2179e-01 9.57645e-01 1.25533e+01 1.2194e+04 1.1865e+01 2.6518e+04 2.8078e+04 2.8056e+04 2.3368e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172637 0 0.060814510004114794 77.46406451164614 863.7732454152141 56298.36881605423 0.8630856338337061 0.8594165495040005 0.8588844221302326 0.8577981381905907 0.8435178367920797 6.20998e-01 2999 1.21712592692e+12 827916 893484 922454 941666 960930 998255
416 2042744 4.394230769230769 2.0 3000 6 8.89734957523e+11 3.5869e+06 8.89825069108e+11 1.219457e+12 6.2228e-01 9.57417e-01 1.25595e+01 1.2223e+04 1.1873e+01 2.6535e+04 2.8096e+04 2.8070e+04 2.0157e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.07133312984888826 82.78995918509513 1299.0134385671413 36976.10172037285 0.8624555989394658 0.8597876190065912 0.8591345758450398 0.8580331162397246 0.8436480537943081 6.20935e-01 2999 1.21945726519e+12 829781 890040 918796 935555 954336 987535
416 566801 4.394230769230769 2.0 3000 6 6.86022723687e+10 3.0078e+05 6.87417482820e+10 9.394875e+10 6.2971e-01 8.76210e-01 1.25326e+01 1.2255e+04 1.1882e+01 7.3686e+03 7.8020e+03 7.7719e+03 2.1921e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166130 0 0.01507470908506856 26.97204042864633 156.41225363510773 12336.250717993136 0.6730175140834261 0.6619007376486633 0.6576929116215391 0.654455443797735 0.574709642361252 6.20893e-01 2999 9.39487460250e+10 726393 831702 873503 892672 907452 941276
416 4801789 4.394230769230769 2.0 3000 8 4.91161209086e+12 2.2785e+07 4.91167421871e+12 6.729839e+12 6.2055e-01 9.80558e-01 1.25628e+01 1.2269e+04 1.1867e+01 6.2345e+04 6.6016e+04 6.6000e+04 2.3194e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.14819196022962364 156.93500767857472 2094.691202406012 134565.31177008236 0.9333652519925386 0.9319372425568887 0.9316848366306808 0.9312408354469552 0.9239829155341894 6.20307e-01 2999 6.72983923434e+12 865786 908239 929069 950278 969840 999056
416 17305600 4.394230769230769 2.0 3000 5 6.38003955447e+13 2.8193e+08 6.38004218346e+13 8.738474e+13 6.2088e-01 9.94175e-01 1.25662e+01 1.2348e+04 1.1868e+01 2.2471e+05 2.3794e+05 2.3793e+05 2.2094e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.9141980382676461 657.6830836549273 8531.418309081299 493324.88064100506 0.9790596685465977 0.9786748798076923 0.9785868736131657 0.9784693971893491 0.9763982757026627 6.20807e-01 2999 8.73847388501e+13 891492 918814 937325 957448 974560 1004332
416 4801789 4.394230769230769 2.0 3000 7 4.91489349921e+12 2.3296e+07 4.91495912921e+12 6.733506e+12 6.2057e-01 9.80683e-01 1.25659e+01 1.2612e+04 1.1870e+01 6.2359e+04 6.6031e+04 6.6016e+04 2.3699e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.21088839211647664 145.67924342949073 1876.8342369411282 169148.91150160297 0.9341866125312878 0.9325859591081574 0.9323308458576585 0.9316748403563755 0.924364440003507 6.20289e-01 2999 6.73350595117e+12 862219 904708 927593 944646 961871 990278
416 4801789 4.394230769230769 2.0 3000 9 4.91138796217e+12 2.3211e+07 4.91143871661e+12 6.727593e+12 6.2101e-01 9.80504e-01 1.25631e+01 1.2661e+04 1.1867e+01 6.2344e+04 6.6013e+04 6.6001e+04 2.3629e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.19688662204592022 184.20091610453406 2214.22536621709 112931.07588868203 0.9330078851861254 0.9318410284167006 0.9315032376474685 0.9310704822723365 0.9238044403866975 6.20724e-01 2999 6.72759338564e+12 863633 904654 925938 945907 963643 991399
416 7362030 4.394230769230769 2.0 3000 6 1.15525110089e+13 5.1376e+07 1.15525667487e+13 1.582822e+13 6.2054e-01 9.86835e-01 1.25678e+01 1.2671e+04 1.1870e+01 9.5610e+04 1.0124e+05 1.0123e+05 2.2236e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.250449975670993 304.03069707856105 3794.0347621958076 153905.71908758517 0.9547171092755666 0.9537699520376852 0.9535600914421701 0.9533204836166111 0.9493124858225245 6.20341e-01 2999 1.58282219843e+13 874584 910189 934061 952206 968450 998651
416 869010 4.394230769230769 2.0 3000 6 1.61226084287e+11 7.5808e+05 1.61358282800e+11 2.207606e+11 6.2585e-01 9.10319e-01 1.25460e+01 1.2671e+04 1.1880e+01 1.1295e+04 1.1960e+04 1.1928e+04 2.3509e-06 2.0000e+00 Anaheim_gamma2_3rdtry 171524 0 0.040023536855673336 46.27027243332026 535.2224991007481 24141.13604985696 0.7449787689439707 0.7353666816262183 0.7329363298466071 0.7309409558002785 0.6868965834685447 6.20691e-01 2999 2.20760619035e+11 772876 865429 907225 932997 947582 976368
416 17305600 4.394230769230769 2.0 3000 8 6.37872250820e+13 3.1288e+08 6.37872612237e+13 8.736944e+13 6.2121e-01 9.94216e-01 1.25646e+01 1.2677e+04 1.1867e+01 2.2468e+05 2.3791e+05 2.3790e+05 2.4525e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.5997954422051434 628.106310148827 9934.725601486252 594613.0441217489 0.9792375300480769 0.978797730214497 0.97871111085429 0.9786082539755917 0.9765542367788461 6.21170e-01 2999 8.73694379404e+13 890410 919666 939104 957331 973490 1004706
416 2042744 4.394230769230769 2.0 3000 9 8.89124756545e+11 4.0554e+06 8.89216376152e+11 1.217791e+12 6.2275e-01 9.57630e-01 1.25544e+01 1.2700e+04 1.1868e+01 2.6525e+04 2.8086e+04 2.8058e+04 2.2805e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172638 0 0.06789643055397229 83.833580932066 1082.9508381940493 39713.46989392228 0.863112558401836 0.8594424949969257 0.8589950576283666 0.8574662316961891 0.8433298543527725 6.21617e-01 2999 1.21779059500e+12 822985 891748 918429 938576 956871 992900
416 17305600 4.394230769230769 2.0 3000 6 6.38254363049e+13 3.0111e+08 6.38254741993e+13 8.744334e+13 6.2025e-01 9.94195e-01 1.25677e+01 1.2724e+04 1.1869e+01 2.2472e+05 2.3797e+05 2.3796e+05 2.3588e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 2.3110814232324615e-08 0.7629782605471321 598.5267866091962 8184.2115794589345 515049.51467152796 0.9791803809171598 0.978792009522929 0.9786974158653846 0.9785867002588757 0.9764931582840237 6.20177e-01 2999 8.74433374601e+13 889154 918043 934459 951182 964809 1002070
416 1332354 4.394230769230769 2.0 3000 9 3.78504453553e+11 1.8995e+06 3.78627022174e+11 5.181985e+11 6.2363e-01 9.37863e-01 1.25478e+01 1.2740e+04 1.1871e+01 1.7304e+04 1.8324e+04 1.8291e+04 2.5092e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172561 0 0.06094115547145503 58.13026774337116 770.9733639407018 44944.61147130634 0.8095851402855397 0.8037195820330032 0.8025870001516113 0.8012780387194395 0.7781993374133301 6.20953e-01 2999 5.18198451862e+11 799030 880195 913116 932813 950606 985723
416 1332354 4.394230769230769 2.0 3000 4 3.78597378469e+11 1.7049e+06 3.78699682712e+11 5.188167e+11 6.2383e-01 9.37938e-01 1.25550e+01 1.2742e+04 1.1875e+01 1.7311e+04 1.8330e+04 1.8302e+04 2.2515e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172543 0 0.07933611014361504 45.88690340263163 646.064980573629 33494.41864664454 0.8087625360827528 0.8040288091603283 0.8027333576511948 0.801131681219856 0.7785753636045676 6.21218e-01 2999 5.18816709652e+11 807064 884288 916783 937695 950961 988592
416 4801789 4.394230769230769 2.0 3000 5 4.91056012376e+12 2.2117e+07 4.91061399117e+12 6.725163e+12 6.2150e-01 9.80673e-01 1.25627e+01 1.2802e+04 1.1867e+01 6.2346e+04 6.6014e+04 6.5999e+04 2.2520e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.20929531337538118 166.37642546029122 2333.733574465544 122628.41309470593 0.9338315365377362 0.9326032443324769 0.9323666658405857 0.9318953831582354 0.9246049753539775 6.21086e-01 2999 6.72516336914e+12 858383 901643 925459 945815 964442 996177
416 566801 4.394230769230769 2.0 3000 9 6.83417330877e+10 3.1589e+05 6.84810464360e+10 9.347565e+10 6.3135e-01 8.75877e-01 1.25060e+01 1.2819e+04 1.1859e+01 7.3544e+03 7.7862e+03 7.7554e+03 2.3110e-06 2.0000e+00 Anaheim_gamma2_3rdtry 166135 0 0.028231728255018095 18.51042712594483 388.8115744343729 14869.346265936783 0.6731057284655461 0.6601558571703297 0.6569960180027911 0.6541308148715334 0.5745720279251448 6.22579e-01 2999 9.34756514500e+10 722874 828227 869334 886515 903074 939086
416 11287354 4.394230769230769 2.0 3000 5 2.71398589565e+13 1.1755e+08 2.71399058895e+13 3.716580e+13 6.2135e-01 9.91247e-01 1.25653e+01 1.2887e+04 1.1868e+01 1.4656e+05 1.5519e+05 1.5517e+05 2.1656e-06 2.0000e+00 Anaheim_gamma2_3rdtry 172640 0 0.5706821065432808 400.25200336995005 5344.730530034463 229577.94084495385 0.9690078826268761 0.9684251951343069 0.9681830657565981 0.9680078253946851 0.9654696751780798 6.21243e-01 2999 3.71658027614e+13 884436 919309 936889 952361 970643 1002936
